Gene,SDI
BEND7,0
ADGRG3,3.88253925
HS3ST5,1.99950007
GPRC6A,4.77059626
RFX6,1.72112764
SLC35F1,0
FAM83B,1.9940426
ADGRF2,0
TSPO2,4.7838556
UNC5CL,2.9494356
KCTD20,0
PXT1,1.5572349
LHFPL5,2.98994368
SCUBE3,2.94688584
ZSCAN23,0
NKAPL,0
TMEM130,2.87601789
FERD3L,0
NYAP1,0
SLC29A4,2.84360169
ZNRF2,8.84611721
SEMA3D,1.99969722
MAPK15,10.60782897
MAPK15,10.60782897
SPDYA,1.61745951
MS4A6E,0
VGLL2,1.86907763
CNPY4,0
DEFB105A,0
DEFB105B,0
DEFB105A,0
DEFB106A,2.99545163
DEFB106A,2.99545163
DEFB107B,0
DEFB107A,0
DEFB108B,0
DEFB110,0
DEFB112,0
DEFB113,0
DEFB114,0
DEFB115,0
DEFB116,0
DEFB119,0
DEFB121,0
DEFB123,0
DEFB124,0
DEFB125,0
DEFB128,0
DEFB130A,0
DEFB130A,0
ATP6V0D2,8.884528
ATP6V1C2,3.91685671
CTAG1A,0
CNOT6L,3.51503902
GAS2L2,1.86907763
,1.99992492
CDC26,2.89257969
SLC17A8,11.87845515
RNASEH1,0
AFG1L,2.66880468
STAC3,4.94475659
PELI3,0
POLR2J2,1.79752075
STH,2.61026656
STH,2.61026656
SPESP1,0
IL27,3.94799463
TMEM9,4.82154946
ZNF396,1.86907763
NEIL2,4.52563868
STXBP4,1.98945566
FNDC5,4.97468793
HEPACAM2,5.85072798
TECRL,1.99990361
EPHX4,0
CDY1B,0
SERHL2,2.60010411
RICTOR,1.882321
EIF4E1B,1.70292342
IPMK,2.25891168
ZBTB38,3.86912575
SLC25A30,0
LCLAT1,5.8774565
CADM2,2.98468053
TMEM244,0
GPATCH11,0.67628675
ZNF620,0
MMS22L,4.77244437
,0
WASHC2C,8.60904608
EBF3,0
WDR27,0
CERS6,4.87360736
MSRB3,3.20376346
ZDHHC20,5.74355622
ANGPTL5,0
YTHDF3,0
RALGAPA1,1.86907763
"",3.9238135
KCTD13,2.86580957
ASPHD1,0
ETFBKMT,2.96897976
METAP1D,1.09242287
UBN2,1.99985577
BRWD3,0
EHBP1L1,1.99955206
TTLL10,0
TSGA10IP,2.79629992
RNF169,3.47318197
BPIFC,0
LCORL,0
CNIH2,10.85504131
ZDHHC24,2.70749673
MCM9,1.99971406
SLC41A1,3.89542699
MEIOB,2.77591409
LPCAT4,3.9094737
LYG2,0
VXN,1.98275907
OR6C74,1.98266541
OR6C3,1.98266541
NAALADL2,1.99992573
TMEM256,1.99980452
TMEM256,1.99980452
OR2T6,0
OR2T6,0
OR2T6,0
ZDHHC23,2.70749673
LCE5A,1.96195718
KRTAP15-1,1.98717466
,1.86907763
OR1L4,0
CALHM1,1.98821317
MPV17L,4.71752565
"",4.71752565
MPV17L,4.71752565
TMEM86B,3.95274637
CBARP,5.98022831
TAC4,1.98267346
CFAP65,4.93198487
TMCO4,0
PLA2G4F,4.90755374
TXNDC8,4.88323929
MCOLN2,5.8371566
LRRC57,2.95534231
MYADML2,1.99915953
EIF2S3B,1.45414085
EPGN,2.98900264
TMEM211,0
ZNF718,0
RASGEF1C,0
RNF144B,4.80668515
ELMOD2,0
H2BC1,5.60560317
COL24A1,3.94565519
,0
OR52B2,1.98266541
PCSK9,18.41581885
NPNT,5.89036917
TCTEX1D2,5.28623291
INAFM1,0
SMCO1,0
C19orf38,0
BCL6B,0
CNEP1R1,5.84125432
SYT14,0
PAN3,2.56976967
ZNF549,0
COL6A5,2.93092918
SYCE2,1.85539063
TMEM196,0
OR4C3,0
OR4S1,0
HMCN2,4.91477556
CDRT15L2,0
STEAP1B,1.99195542
NUDT14,0
PTF1A,2.70285551
CCDC110,0
GK5,1.74326765
EML3,2.79327234
SCML4,0
SERPINA11,0
ST6GALNAC3,2.97610243
MFSD8,3.89383035
TMEM151A,0
TCERG1L,0
BCLAF3,0
NUTM1,1.86907763
MAMDC2,2.97691491
MAMDC2,2.97691491
GLIPR1L1,5.96504357
MAP7D2,0
WDR72,1.84490539
C10orf67,0
OR51F1,1.98266541
NPB,0
KANK3,1.86907763
SUN3,3.59963619
SERINC5,6.92403428
FRMD3,1.99976074
CATSPERE,1.99913266
CATSPERD,2.96237147
PLCXD2,0
ZNF683,0
ARHGAP30,2.68866838
GCSAM,1.93488498
GCSAM,1.93488498
CFAP126,3.95179796
NEGR1,2.98458357
"",0
GPX6,0
SHPRH,1.93936653
CCDC96,1.93603956
KLHL34,0
UTS2B,0
SNX33,4.86329164
TAB3,3.97882852
ANKS4B,3.95500626
ANKS4B,3.95500626
SVIP,8.54229866
ALS2CL,0
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
NCR3,1.74820254
LY6G6F,2.98968662
LY6G6F,2.98968662
LY6G6F,2.98968662
LY6G6F,2.98968662
LY6G6F,2.98968662
LY6G6F,2.98968662
LY6G6F,2.98968662
HSPA12A,0
SGMS1,8.63836229
NALCN,1.98266541
TMIE,0
WFDC11,0
WFDC9,0
MRGPRX1,0
ASPM,7.6547407
BOD1L1,1.94757199
MDS2,0
TAS2R39,1.98266541
TAS2R40,1.98266541
TAS2R41,1.98266541
TAS2R41,1.98266541
TAS2R43,3.95738248
TAS2R43,3.95738248
TAS2R31,1.98266541
TAS2R31,1.98266541
TAS2R31,1.98266541
TAS2R45,1.98266541
TAS2R45,1.98266541
TAS2R43,1.98266541
TAS2R46,2.96764242
TAS2R46,2.96764242
TAS2R46,2.96764242
TAS2R30,1.98266541
TAS2R30,1.98266541
TAS2R30,1.98266541
TAS2R19,1.98266541
TAS2R19,1.98266541
TAS2R19,1.98266541
TAS2R20,1.98266541
TAS2R20,1.98266541
TAS2R20,1.98266541
TAS2R50,1.98266541
TAS2R50,1.98266541
TAS2R50,1.98266541
IL4I1,1.99942584
FAM205A,1.99976074
CYP4X1,2.97111404
NSUN5P2,0
MAGI3,4.9461208
PRSS33,1.99828907
PYDC1,2.85368677
FDCSP,0
TIPRL,1.24285218
STEAP2,6.53620972
NPHP4,8.90996143
,1.24285218
SEC14L3,0
BEST4,1.99653346
HS6ST3,0
MDGA1,3.9179971
MAGEA2B,1.69762243
NPAS4,2.92149878
RGL4,0
NAP1L5,0
,0
ADGRF1,3.95177337
,0.75300147
RNU12,0
DAOA,2.34673486
ATP5MGL,1.8789278
SELENOH,1.79263606
,0
SSX7,0
,0
SSX9P,0
WFDC10B,0
IFNL2,2.89203741
IFNL3,2.89203741
IFNL1,3.94649064
AQP11,5.93139985
OR51B5,1.98266541
OR10AG1,0
OR5J2,1.98266541
RAB40AL,3.80072779
POC1B,2.94481335
ZNF311,0
ZNF311,0
ZNF311,0
ZNF311,0
ZNF311,0
ZNF311,0
ZNF311,0
FUOM,0
JAKMIP3,0
BLOC1S2,5.75796912
RBM20,0
MKX,0
OR4C13,0
OR4C12,0
OR4C12,0
OR52Z1,1.98266541
OR51V1,1.98266541
H19,0
H19,0
MAJIN,1.96006114
NEAT1,1.99993106
BCL9L,3.24679024
OR8D1,1.98266541
OR8D2,1.98266541
OR8B4,1.98266541
LINC02873,0
OR9G4,1.98266541
OR9G4,1.98266541
LINC00301,0
P4HA3,1.42899426
PGM2L1,0
CRACR2B,0
TMEM80,2.88928735
CCDC88B,4.74813113
RCOR2,2.94071914
HARBI1,3.93207146
,0
IGSF22,2.84076583
OR10A4,0
OLFML1,0
OTOGL,0
CD163L1,3.92253702
ZNF740,1.61745951
RASSF3,2.97807255
B4GALNT3,1.99964912
OR6C6,1.98266541
SLC39A5,2.94045173
SPRYD4,0
ADGRD1,3.81588039
MORN3,0
DPY19L2,2.94178282
CLEC9A,1.9977004
GAS2L3,3.54465952
MYO1H,0
HECTD4,0
KSR2,1.96798985
,2.97639148
GATC,1.92648994
MUC19,2.99566835
GXYLT1,0
TMPRSS12,0
CHAMP1,6.72622337
SIAH3,2.53954534
KCNRG,0
TMEM272,0
SLC46A3,1.99980452
GPR137C,0
PROX2,0
ZDHHC22,3.83861341
,1.52096818
OR4K3,0
TSSK4,1.86907763
TSSK4,1.86907763
CEP170B,1.97201879
SLC24A5,3.81715752
PRTG,2.99103963
"",0
GOLGA6L2,0
"",0
OR4N4,0
SAXO2,5.6680125
FAM98B,4.37678439
PLA2G4D,2.77954856
GOLGA8G,2.85381627
GOLGA8G,2.85381627
GOLGA8G,2.85381627
GOLGA8IP,2.85381627
GOLGA8IP,2.85381627
FBXL22,2.91243855
NOMO2,2.99303517
TERB1,3.42625541
CES4A,1.70705006
EXOC3L1,2.64266652
NPW,0
BRICD5,1.9977004
PGP,0
C16orf54,0
INO80E,3.29436224
NUDT7,2.70023042
C16orf91,0
TMEM114,2.72132862
"",0
CLEC18C,4.71569849
FADS6,0
HID1,8.58546313
TSEN54,2.27374323
TMEM235,2.99042545
HEXD,1.86907763
VMO1,0
MILR1,1.9990635
KANSL1,5.10967292
KANSL1,5.10967292
KANSL1,5.10967292
FAM171A2,0
MEIOC,1.86907763
TTLL6,2.91244351
NEK8,5.69270996
PIGW,1.99205705
PIGW,1.99205705
C17orf78,0
C17orf78,0
CISD3,0
CISD3,0
GSDMA,2.71465113
SLC13A5,1.98266541
TMEM102,5.88341844
TMEM102,5.88341844
CAVIN1,10.49476317
SLC26A11,8.73088683
ENDOV,1.97590249
GDPD1,2.95411196
NDUFAF8,0
"",0
LGALS9B,0
METRNL,1.83440665
LAMA1,7.24016231
KCTD1,1.61745951
DYNAP,3.92492429
BOD1L2,2.89045495
SIGLEC15,2.98458357
ZADH2,0
SMIM21,0
SSC5D,5.905329
ZNF547,0
ZIK1,0
ZNF776,0
ZNF780A,0
ZNF780A,0
TMEM145,0
CXCL17,0
ZNF575,0
LYPD5,2.98458357
ZNF283,0
NKPD1,0
TPRX1,0
MAMSTR,1.90190592
IZUMO1,1.98266541
EMC10,2.98618507
KLK9,1.99950781
SIGLECL1,0
ZNF615,0
ZNF841,0
ACTL9,1.86907763
OR2Z1,0
ZNF763,0
"",0
ZNF844,0
SCGB2B2,0
WDR62,5.10508344
ZFP82,0
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
VSTM1,1.9977004
TMEM150B,3.88516717
SMIM24,0
MBD3L5,0
OR10H5,3.88013093
NWD1,0
SLC25A42,1.40123275
ZNF493,0
ODF3L2,0
ZNF875,0
TAFA3,0
THEM5,0
OR2L13,0
SLC9C2,1.98266541
OR14A16,1.98266541
CYP4A22,2.98763575
C1orf185,0
NBPF15,0
CYB561D1,0
RSPO1,2.91776365
EPHA10,5.94504301
SPATA46,0
ZNF326,4.29004469
BTBD8,0
RIMKLA,1.24285218
SIRPB2,1.98266541
C20orf203,0
KRTAP13-4,1.98717466
SH2D6,0
RNF149,1.84815186
ALKAL2,0
CCDC141,1.93603956
STPG4,4.0529477
RTP5,2.890151
RTP5,2.890151
DNAJC5G,0
FAM126B,2.79079098
UNC80,1.98266541
RGPD4,3.80474116
DUSP28,0
SLC9A9,3.95441237
EOGT,0
EPHA6,5.94303579
FBXW12,0
C3orf38,0
HTR3E,4.90852349
ZNF619,0
ZNF621,0
RABL3,0
IGSF10,0
C3orf33,1.9977004
CCDC66,6.62395764
SLC9C1,2.98180116
SLC9C1,2.98180116
TCAIM,0
ZNF852,0
ZNF852,0
ZNF660,0
ZNF660,0
SUMF1,1.42899426
RPUSD3,0
PRRT3,0
DPH3,3.66240179
TPRG1,0
CYP4V2,1.99205705
,3.755592
DOK7,5.87682816
RNF212,0
COX18,0
YIPF7,2.91889999
FRYL,1.96699739
RNF175,2.90665397
FAM200B,1.95715773
SH3PXD2B,3.94890041
ARL10,0
GPR150,2.76517713
RELL2,2.99360887
C5orf51,1.97950538
SLC36A3,1.9991143
KIF4B,5.82632529
OR2V2,0
C5orf64,0
RNF180,2.95219839
ZNF454,0
"",0
C5orf60,0
RGMB,3.94556554
CEP57L1,2.80625269
PPIL6,1.07389846
DCBLD1,0
"",0
"",0
"",0
"",0
"",0
"",0
"",0
HCG22,0
PNPLA1,2.95412667
TREML4,1.99386981
RPL7L1,1.91417878
POM121L12,0.75580926
CNPY1,0
"",0
WEE2-AS1,0
TCAF2,1.99386981
ZNF775,0
ATG9B,4.75851076
ZNF789,0
LSMEM1,1.99962367
XKR6,1.84815186
NSMCE2,5.16112416
ZNF707,0
ZNF707,0
FAM83H,1.97318946
FAM83H,1.97318946
MICU3,1.99955205
ZFP41,0
SCARA5,1.97547522
TRIQK,2.87518539
DPY19L4,1.99948183
FBXO43,0
NKAIN3,1.98266541
PPP1R42,3.78952716
CRB2,5.9491256
SCAI,4.80056452
CFAP157,3.94131625
S1PR3,0
SPATA31E1,0
LCN12,0
PAXX,3.72995376
TPRN,0
,0
OR13C9,0
OR13D1,0
FOXD4L3,0
ATP11C,6.75824251
NLRP2B,1.86907763
H2BW2,1.95917837
YIPF6,6.9130898
MAGEB18,0
TMSB15B,1.86907763
"",1.86907763
P2RY8,0
ILDR1,4.98665755
TRARG1,3.91617187
LIN9,1.99982866
TRIM59,5.94707503
KRT6C,3.78686984
TRIM42,0
EIF4E3,1.85620864
VN1R2,1.98266541
VN1R3,1.98266541
VN1R4,1.98266541
,1.98266541
DHRS4L2,0
POTED,0
C14orf39,0
CCDC85C,1.40142302
H2AC21,3.89065923
DDX51,0
DDX51,0
TAAR6,1.98266541
KRT73,3.97289494
SNORD8,0
SNORD56B,0
ZAR1,0
,1.86907763
RAB37,4.87138031
MMAB,0
SERPINA9,2.98905202
SNAI3,1.90038475
H3C15,4.93272728
UBAC2,2.87518539
,1.95917837
CHSY3,2.64353788
KRTAP7-1,0
KRTAP8-1,1.98717466
KRTAP11-1,1.98841355
KRTAP19-1,1.98717466
KRTAP13-2,1.98717466
KRTAP13-3,1.98717466
KRTAP23-1,1.98717466
KRTAP6-1,1.98717466
KRTAP6-2,1.98717466
KRTAP6-3,1.98717466
KRTAP19-2,1.98717466
KRTAP19-3,1.98717466
KRTAP19-4,1.98717466
KRTAP19-5,1.98717466
KRTAP19-6,1.98717466
KRTAP19-7,1.98717466
KRTAP20-1,1.98717466
KRTAP20-2,1.98717466
KRTAP21-1,1.98717466
KRTAP21-2,1.98717466
KRTAP22-1,1.98717466
KRTAP20-3,0
FAM151A,2.95683563
NLRP9,0
NLRP10,1.98024096
NLRP10,1.98024096
NLRP10,1.98024096
S100A7A,0
GPIHBP1,9.68660744
CLEC4D,4.5229505
IFNE,0
RAB7B,8.37179911
TAS2R60,1.98266541
TAS2R60,1.98266541
SNORD108,0
SNORD109A,0
SNORD109B,0
SNORD115-1,0
ANO9,2.93608116
HCAR2,2.98458357
FFAR4,2.91767577
KCNK18,1.74820254
ST8SIA6,1.99950007
DUSP29,1.9940426
DUSP29,1.9940426
LUZP2,0
TMEM225,1.99966282
OR8D4,1.98266541
VSIG10L2,0
OR5F1,1.98266541
OR5AP2,1.98266541
ANKRD13D,1.9928542
B4GALNT4,1.99964912
OR52L1,1.98266541
OR2AG2,0
C1QL4,1.99349555
TMEM119,2.97889485
KRT79,2.99639993
TAFA2,0
SLCO1B3-SLCO1B7,0
C1QTNF9,1.97339174
RNASE10,0
VSX2,0
TMEM202,1.98266541
,1.86992768
PRSS53,1.9940426
RAB43,7.57598604
CIBAR2,1.99432606
TMEM95,0
TMEM95,0
C17orf67,0
ENPP7,4.92389558
CCDC137,2.29313316
ARL16,0
,0
MSL1,1.42810833
LRRC30,1.98777074
CPLX4,4.95666409
ZNF181,0
ZNF260,1.97950538
ZNF546,0
ZNF546,0
MYPOP,0
NANOS2,3.63882053
ADAMTSL5,2.76008201
CLEC4G,1.98266541
LINGO4,0
RXFP4,1.74820254
C1orf174,0
KLHL17,6.97959651
TMEM240,2.98629148
TMEM52,0
BRINP3,4.91277536
ZBTB8OS,1.9643507
TFAP2E,0
ZNF678,0
PRSS38,0
,1.95656435
ZFP69,0
SLC35E4,0
SPOPL,2.87072654
CYP27C1,1.99801863
ESPNL,2.97792454
FAM166C,0
C2orf74,0
CCDC39,1.9360821
IHO1,0
KY,1.84638246
C3orf35,0
GADL1,0
PRSS42P,1.70705006
TMPRSS11A,1.99911604
,2.90929208
LRRC66,0
NAT8L,5.66769493
SLC6A19,3.84455981
STING1,8.63793495
STING1,8.63793495
FAM170A,0
ARSI,1.99981318
ANKRD34B,1.86907763
SLC35D3,2.90427328
ZC3H12D,2.50068516
DPPA5,0
CLPSL1,0
TREML1,3.95711023
ZNF680,0
UNCX,0
COL28A1,5.78719747
ABCB5,1.74820254
FAM183BP,0
CTAGE6,2.83541315
CTAGE6,2.83541315
TSPAN33,3.57803675
AGBL3,0
NRBP2,2.60074254
ZNF517,0
TMEM249,0
TMEM249,0
RSPO2,2.89203741
ZDHHC21,4.74471185
ACER2,2.29475553
PABPC1L2A,4.787522
NEXMIF,0
BEX5,0
TCEAL5,0
VSIG1,2.80598451
SATL1,0
DCAF12L2,0
CA5BP1,0
LHFPL1,0
EZHIP,0
LIPM,0
CYP26C1,1.99205705
VWA2,2.88060854
NANOS1,1.24285218
LRIT2,0
HMX3,0
AKR1C8P,1.24285218
MALRD1,2.96030297
OR52B6,1.98266541
OTOG,1.99947666
DCDC1,5.60407258
MS4A10,0
OR2AT4,0
HEPHL1,1.9977004
OR10A2,0
OVCH2,0
SMCO2,0
OVCH1,0
SYT10,4.96294664
ACSM4,0
ANKRD33,1.94162869
OR6C2,1.98266541
OR6C4,1.98266541
H1-7,1.82330724
OR8S1,0
FREM2,3.99483714
OR6S1,1.98266541
SLC35F4,0
COX8C,1.99987951
COX8C,1.99987951
GLDN,4.98859414
GOLGA6A,2.85381627
TMC3,0
ZNF774,0
FMN1,5.9019221
ATXN1L,3.65480061
PKD1L3,5.95345819
CD300E,1.98266541
SMTNL2,1.60158639
NACA2,1.95100741
KRT27,2.99602929
SLFN14,1.86907763
STAC2,1.95814
VSTM2B,0
ZNF850,0
NCCRP1,1.99984027
SYCN,0.9218573
LEUTX,0
LEUTX,0
ZNF404,0
ZNF284,0
ZNF677,0
ZSCAN22,0
NANOS3,4.46336674
NANOS3,4.46336674
PALM3,1.93488498
PALM3,1.93488498
AADACL4,0
HNRNPCL1,0
HNRNPCL1,0
OR6F1,1.98266541
OR14K1,1.98266541
OR2W3,0
OR2T8,0
OR2T3,0
OR2T3,0
OR2T3,0
OR10R2,0
FCRL6,2.8596958
KCNT2,1.98266541
BARHL2,0
NBPF7,0
TCTEX1D4,4.88748433
OR2T29,0
ARHGAP40,1.24285218
RSPO4,1.70705006
TGM6,0
XKR7,1.84815186
MSGN1,0
FIGLA,1.90038475
NOTO,0
FOXI3,0
EVX2,0
CDKL4,1.86907763
SH3RF3,0
GPR148,1.98266541
SAMD7,1.86907763
AADACL2,1.99148342
AADACL2,1.99148342
GPR149,1.99287894
ZNF860,0
TMPRSS7,1.98266541
CD200R1L,1.98118507
PAQR9,0
RTP2,3.82515747
OSTN,0
ATP13A5,0
"",2.98212488
REELD1,0
PRSS48,1.70705006
LRIT3,3.98826461
MSANTD1,0
SLC10A6,1.98266541
HSD17B13,2.97837864
PFN3,2.77591409
ZNF879,0
PLCXD3,0
IRGM,8.5540968
FBLL1,4.63040459
MCIDAS,2.40343011
ACTBL2,3.95668468
FAM174A,0
MTX3,0
RSPH4A,5.61802057
EYS,0
ZNF391,0
ZFP57,0
ZFP57,0
ZFP57,0
ZFP57,0
ZFP57,0
ZFP57,0
ZFP57,0
ZFP57,0
SEPTIN14,6.28464753
MACC1,2.53954534
OR6V1,1.98266541
OR6V1,1.98266541
"",0
OR2A12,0
"",0
OR2A1,0
,0
GNAT3,7.93342263
MOGAT3,1.99205705
STRA8,1.86907763
KLRG2,0
,0
SLC10A5,0
ADGRD2,1.72692763
QRFP,0
OR1J1,0
OR1B1,0
KIF24,4.78910964
IGFBPL1,0
CAVIN4,5.71629905
ZNF81,0
ITIH6,0
LANCL3,0
MPC1L,0
OR13H1,0
CXorf66,0
DGAT2L6,1.99205705
RAB41,3.75475553
ARSH,1.99996068
SNORD64,0
TUBB8,3.90806284
LRRTM1,7.96233203
LRRTM3,2.99051624
CATSPER3,4.9380895
TUBB2B,3.77560902
SLC35B2,5.69919656
SERINC2,2.95683563
NME9,1.86907763
OTOP3,1.98266541
,0
,0
TBX10,0
GATD1,0
AMIGO2,2.98595749
TMEM255B,0
RBPMS2,0
ARPIN,0
ACSM2B,1.47083869
CLEC18A,3.5461056
CTU2,1.99733796
SKA2,2.9600149
MCRIP1,2.83736976
MCRIP1,2.83736976
SELENOV,0
ZNF530,0
SHISAL2A,0
GEN1,1.92621254
CFAP100,1.96217536
SLC6A18,2.65714781
NIPAL4,1.84815186
HCN1,4.85251063
NUP43,4.57720402
ZNF713,0
GJC3,2.98834514
DPY19L2P2,1.99948183
FOXD4L4,0
NMNAT3,1.47083869
PLET1,4.81544009
RTN4RL2,10.80741662
GPR142,3.98209705
DNAAF3,0
C6orf58,1.83440665
ZNF429,0
RAET1G,4.93711093
RILPL1,6.80846413
LCE1A,2.71866856
LCE1B,1.96195718
LCE1C,1.96195718
LCE1D,2.71866856
LCE1E,1.96195718
LCE1F,1.96195718
LCE2A,1.96195718
LCE2C,1.96195718
LCE2D,1.96195718
LCE3A,1.96195718
LCE3B,1.96195718
LCE3C,1.96195718
LCE3E,1.96195718
TAS2R42,1.98266541
TAS2R42,1.98266541
ZACN,4.90852349
SLCO4C1,5.87320139
PADI6,2.82207513
PADI6,2.82207513
ZNF445,0
KRT26,2.99602929
RGSL1,0
ANKRD37,2.58962642
KRTAP12-2,1.98841355
KRTAP12-1,1.98841355
KRTAP10-10,1.98841355
GPR141,1.98266541
ZNF233,0
TICAM2,8.03064362
POLN,3.52305082
BMP8A,0
LILRA5,2.98458357
LILRA5,2.98458357
LILRA5,2.98458357
LILRA5,2.98458357
LILRA5,2.98458357
XKRY2,0
BPIFB3,1.9940426
DPPA3,3.12183292
RFLNB,1.93603956
RFLNB,1.93603956
IRF2BP2,2.75424746
ZBTB41,0
NANOGNB,0
TMPRSS9,0
GLT6D1,2.99185593
PRAC2,0
PRSS41,2.97561883
GSTK1,7.65076732
USP50,5.95588179
USP41,0
,1.98172439
DND1,1.86907763
NDUFS7,5.9527031
PTCHD3,1.9999034
PTCHD3,1.9999034
NHLRC2,1.99990394
CCDC172,1.99328762
GALNT18,2.88604298
NCR3LG1,1.98266541
TMEM179B,6.7469025
TBC1D10C,4.93905979
DNAJB13,4.67548335
KRT77,3.93665394
PTPRQ,0
ASPG,0
KIF7,5.73933528
ZNF710,0
,9.56870796
TEPP,0
SPEM1,1.99915953
SPEM1,1.99915953
LRRC37A3,0
LRRC37A3,0
ATP9B,4.92513718
HSD11B1L,2.91139461
ZNF699,0
TMEM205,0
YJEFN3,0
SBSN,0
ZNF829,0
ZNF568,0
B3GNT8,5.83204483
IGFL1,0
ZSWIM9,0
ZNF773,0
DRAXIN,0
SVBP,1.98267346
TEX38,0
MROH7,1.9977004
MIGA1,1.99855423
PEAR1,1.96529339
SFT2D2,1.99980452
MIA3,6.60302407
STUM,0
,2.9050959
PFN4,0
CERKL,7.57219468
CATIP,3.86337564
RBM44,1.99828907
AQP12A,1.98266541
LHFPL4,0
TOPAZ1,0
STIMATE,2.87067515
NRROS,3.91518918
MAST4,0
GJB7,1.99217392
VWC2,5.91178874
TRIM73,0
SLC26A5,3.68435243
LHFPL3,0
KCP,0
SPATC1,1.94578572
ENHO,1.99386981
PTAR1,0
ERCC6L2,4.80448657
SWI5,1.87871249
PNPLA7,4.77027333
AGRN,10.90976428
CYSRT1,0
LRRC10,4.7364374
RAB15,8.75053036
SLC27A1,5.8077478
ZC3H6,0
,0
USP17L2,2.89249927
CA13,2.90544149
ENTPD8,1.98266541
TRIM74,0
STAG3L3,0
RN7SL2,0
RN7SL3,0
CENPS,4.38501861
CATSPER4,3.97017309
NHLRC1,3.49717974
RNF148,0
RBMY1B,1.57283471
RBMY1D,1.72703129
RBMY1E,1.72703129
RBMY1J,1.69762243
KCTD8,3.9192928
IL31,1.70705006
KRTAP10-4,1.98841355
KRTAP10-6,1.98841355
KRTAP10-7,1.98841355
KRTAP10-9,1.98841355
KRTAP10-1,1.98841355
KRTAP10-11,1.98841355
KRTAP10-2,1.98841355
KRTAP10-5,1.98841355
KRTAP10-8,1.98841355
KRTAP10-3,1.98841355
KRTAP12-3,1.98841355
KRTAP12-4,1.98841355
KRTAP10-12,1.98841355
AMIGO3,0
ZKSCAN4,1.97950538
SUMO4,0
CENPW,4.96321187
SOGA3,1.9977004
CEP85L,1.94578572
NPSR1,2.86715585
C6orf120,1.99996322
KRTAP5-1,1.98841355
KRTAP5-1,1.98841355
KRTAP5-1,1.98841355
KRTAP5-3,1.98841355
KRTAP5-3,1.98841355
KRTAP5-3,1.98841355
KRTAP5-4,1.98841355
KRTAP5-4,1.98841355
KRTAP5-4,1.98841355
KRTAP5-10,1.98841355
TBPL2,4.63673325
NSUN4,1.48657447
THEMIS,3.84997739
THEMIS,3.84997739
RASL11A,1.99980486
GPR153,1.98266541
PEDS1,2.87518539
ILDR2,1.99205705
WASHC2A,6.75039537
SH2D4B,0
C10orf99,1.70705006
SLC16A12,1.72692763
ENO4,0
ARMS2,1.99024055
IFITM5,1.74820254
OR56B1,1.98266541
GVINP1,1.94162869
INSC,2.97320495
FIBIN,2.70021782
SPDYC,1.86907763
LIPT2,1.47083869
VSTM5,3.93165355
,1.98266541
CLEC2A,1.98266541
CLEC12B,2.98768107
REP15,3.4589381
CCDC184,0
CFAP73,1.96217536
TMEM233,1.84815186
KMT5A,3.78501096
C1QTNF9B,1.97339174
SHISA2,2.87518539
NHLRC3,1.99996322
SERP2,1.99205705
TOMM20L,1.62093545
RTL1,0
TMEM179,0
TMEM179,0
,3.93733693
NANOGP8,0
TNFAIP8L3,3.79777047
C2CD4B,0
SBK1,0
GLTPD2,2.77954856
INCA1,3.42033301
SCIMP,5.5688057
TMEM220,0
SHISA6,6.95446427
TMIGD1,3.95749711
CCL4L1,0
CCL4L2,0
CCDC103,2.94952475
RPRML,0
YPEL2,0
BTBD17,2.96926986
PVALEF,0
C3P1,0
,0
CLEC17A,1.9977004
ZNF728,0
RGS9BP,1.99991713
KRTDAP,1.99984172
ZNF790,0
CEACAM16,1.99975574
BLOC1S3,3.78513366
BHMG1,0
IGFL3,0
ZNF808,0
ZNF888,0
ZNF761,0
TMEM238,0
ZNF470,0.75300147
ZNF749,0
ZNF324B,0
C1QTNF12,1.70705006
HES5,1.61745951
HES5,1.61745951
SMIM1,1.98266541
RNF207,0
TMEM82,0
TRNP1,1.86076348
CD164L2,1.99990048
TRABD2B,1.93478327
LDLRAD1,0
GBP7,0
DIPK1A,1.99205705
SLC6A17,3.90416484
NOTCH2NLA,1.9940426
LYSMD1,1.61745951
HRNR,7.79930709
FLG2,5.85691361
TMEM81,0
CAPN8,1.79263606
COA6,2.89028721
OR14A2,1.98266541
SMIM26,0
FAM209B,1.99976074
KRTAP26-1,1.98717466
SMIM34A,0
CCDC188,0
MFSD2B,0
PCARE,2.88430801
TMEM247,1.99990361
TSPYL6,0
BOLA3,0
SLC9A4,3.55699024
PLAC9P1,0
SP5,0
PLEKHM3,2.88332604
RESP18,2.02718087
SNORC,3.97363626
OR6B2,1.98266541
ZNF662,0
CDHR4,0
INKA1,1.86907763
MUSTN1,0
VGLL3,0
PLSCR5,1.84288981
TMEM212,0
SMIM20,1.99955205
GRXCR1,2.68898706
TMPRSS11F,1.99911604
SMIM32,0
C5orf46,0
ARHGEF37,0
SFTA2,2.87516114
SFTA2,2.87516114
