Gene	HIPred
IGLON5	0.789073229
SIGLEC6	0.153875649
CD33	0.165942669
CLDND2	0.146139458
SIGLEC7	0.138881207
ZNF175	0.174001515
FPR1	0.429607272
SIGLEC14	0.217686594
ZNF614	0.174001515
ZNF610	0.111908376
ZNF836	0.111908376
ZNF841	0.111908376
ZNF766	0.148215801
FPR2	0.111908376
FPR3	0.111908376
HAS1	0.286939383
ZNF480	0.148215801
ZNF615	0.325945288
ZNF432	0.146139458
ZNF350	0.132359073
ZNF649	0.251804739
ZNF616	0.111908376
PPP2R1A	0.80907917
ZNF577	0.132359073
SIGLEC5	0.163881958
ZNF613	0.132359073
ZNF665	0.146139458
ZNF160	0.273409843
ZNF321P	0.132359073
ZNF347	0.111908376
ZNF320	0.174001515
ZNF83	0.111908376
ZNF28	0.111908376
ZNF578	0.111908376
ZNF534	0.111908376
ZNF600	0.111908376
ZNF468	0.111908376
ZNF528	0.111908376
ZNF701	0.111908376
ZNF611	0.111908376
ZNF816	0.111908376
ZNF808	0.111908376
ZNF880	0.148215801
ZNF415	0.111908376
CACNG6	0.333586842
BIRC8	0.111908376
DPRX	0.146139458
MYADM	0.278598309
ZNF845	0.111908376
PRKCG	0.739532948
CACNG7	0.789073229
ZNF765	0.111908376
VSTM1	0.123297259
ZNF525	0.111908376
ZNF677	0.111908376
ZNF813	0.111908376
NDUFA3	0.170125708
NLRP12	0.146139458
VN1R2	0.111908376
VN1R4	0.111908376
ZNF331	0.380376667
OSCAR	0.206843033
TMC4	0.237914741
TTYH1	0.54941076
TSEN34	0.28348875
PRPF31	0.831385493
LAIR1	0.252101153
LILRA3	0.132359073
RPS9	0.806949258
MBOAT7	0.266798615
LILRB5	0.138881207
LENG9	0.153042644
LENG1	0.144167379
LILRB3	0.332020491
CNOT3	0.774626613
LILRB2	0.32726863
LILRA5	0.111908376
CDC42EP5	0.505683362
TFPT	0.297090203
LILRA4	0.111908376
LENG8	0.747095764
LILRA6	0.186891869
KIR3DL3	0.25535503
LILRB4	0.252101153
NLRP2	0.111908376
NLRP7	0.139342904
RDH13	0.22862041
KIR2DL3	0.421199679
PPP1R12C	0.731391132
EPS8L1	0.278609276
GP6	0.327103734
KIR2DL4	0.380376667
LAIR2	0.111908376
KIR3DL1	0.165009961
NCR1	0.158249199
FCAR	0.111908376
KIR2DL1	0.436783105
LILRA1	0.111908376
LILRA2	0.111908376
KIR3DL2	0.369052708
LILRB1	0.32726863
PTPRH	0.146511853
AC010327.2	0.146139458
BRSK1	0.571837127
TMEM190	0.219635889
SYT5	0.486678809
TNNT1	0.336603045
DNAAF3	0.236151457
COX6B2	0.241154462
SUV420H2	0.700975537
PPP6R1	0.77079457
TMEM150B	0.169639766
AC020922.1	0.146139458
IL11	0.493558794
TNNI3	0.659456074
HSPBP1	0.553264439
UBE2S	0.815093279
RPL28	0.280746758
TMEM86B	0.146139458
NAT14	0.241881713
ZNF784	0.272162974
ISOC2	0.146139458
CCDC106	0.74040848
RFPL4AL1	0.139342904
NLRP11	0.251397103
SSC5D	0.146139458
U2AF2	0.831385493
NLRP9	0.111908376
ZNF628	0.571837127
EPN1	0.773705661
SBK2	0.208481908
ZNF524	0.208481908
ZNF580	0.367878228
ZNF581	0.333757639
RFPL4A	0.111908376
FIZ1	0.334872067
ZSCAN5C	0.111908376
ZNF470	0.146139458
NLRP4	0.251397103
ZSCAN5B	0.111908376
ZNF787	0.530639708
ZIM2	0.214144617
NLRP13	0.111908376
ZSCAN5A	0.214144617
ZNF471	0.168193251
ZNF71	0.237914741
NLRP8	0.111908376
ZNF667	0.203408599
NLRP5	0.251397103
GALP	0.123297259
ZNF582	0.132359073
ZNF583	0.49579075
ZNF444	0.311623305
ZFP28	0.198080674
ZNF835	0.237914741
ZNF419	0.111908376
ZNF543	0.111908376
ZNF548	0.214144617
ZNF547	0.111908376
AC004076.9	0.111908376
ZNF264	0.111908376
ZNF749	0.111908376
ZNF773	0.111908376
ZNF17	0.111908376
ZNF805	0.251804739
AURKC	0.388994128
ZIM3	0.111908376
ZNF772	0.132359073
USP29	0.111908376
ZNF304	0.30187729
PEG3	0.31865111
VN1R1	0.146139458
ZNF460	0.458788931
TRAPPC2P1	0.215463996
DUXA	0.123297259
ZNF154	0.111908376
ZNF211	0.111908376
ZNF550	0.111908376
ZNF671	0.111908376
ZNF134	0.111908376
ZNF417	0.186891869
ZNF416	0.111908376
ZNF587B	0.111908376
ZSCAN4	0.123297259
ZNF587	0.217686594
ZNF530	0.111908376
ZNF814	0.146139458
ZNF551	0.111908376
ZIK1	0.111908376
ZNF418	0.111908376
ZNF552	0.186891869
ZNF549	0.111908376
ZNF776	0.111908376
ZNF586	0.111908376
ZNF446	0.146139458
ZNF497	0.180262446
ZNF135	0.146139458
ZSCAN1	0.146139458
ZNF837	0.285495073
ZNF584	0.111908376
ZNF132	0.111908376
ZNF606	0.345831305
ZNF324	0.380376667
ZSCAN22	0.146139458
ZNF256	0.111908376
ZNF274	0.432902128
ZNF329	0.154552862
RPS5	0.839585781
ZSCAN18	0.324667305
ZNF324B	0.217686594
ZNF544	0.111908376
A1BG	0.219635889
C19orf18	0.123297259
TRIM28	0.839585781
UBE2M	0.754469752
MZF1	0.170125708
ZBTB45	0.420765102
CHMP2A	0.784873009
SLC27A5	0.146139458
SCRT2	0.651181638
DEFB128	0.152543604
DEFB132	0.123297259
RBCK1	0.625198483
DEFB125	0.123297259
TRIB3	0.39768368
DEFB126	0.123297259
DEFB129	0.123297259
SRXN1	0.672466934
TCF15	0.489934981
FAM110A	0.398944288
SLC52A3	0.264328271
CSNK2A1	0.724223912
TBC1D20	0.653748095
C20orf96	0.123297259
NRSN2	0.215463996
DEFB127	0.123297259
RP5-850E9.3	0.179693475
FKBP1A	0.345492452
RSPO4	0.238498077
SIRPG	0.1333047
STK35	0.767620981
SIRPA	0.465936869
SIRPD	0.111908376
TGM3	0.380165577
SNPH	0.786043048
PDYN	0.179693475
SIRPB2	0.148215801
NSFL1C	0.74495703
TGM6	0.241154462
TMEM74B	0.334472895
PSMF1	0.50083369
SDCBP2	0.468691528
SIRPB1	0.1333047
ANGPT4	0.170060128
MRPS26	0.274280727
SNRPB	0.700975537
IDH3B	0.438979059
VPS16	0.415125638
LZTS3	0.739938915
FASTKD5	0.146139458
C20orf141	0.111908376
CPXM1	0.286939383
DDRGK1	0.625676453
ZNF343	0.111908376
AVP	0.391981661
TMC2	0.275012761
PCED1A	0.348458648
GNRH2	0.123297259
UBOX5	0.187376842
PTPRA	0.824708164
NOP56	0.831385493
EBF4	0.330783367
OXT	0.546668291
C20orf27	0.231108725
SPEF1	0.248494327
ADAM33	0.207279682
SMOX	0.72829324
MAVS	0.517599821
PANK2	0.446246326
RNF24	0.529801667
SIGLEC1	0.123297259
GFRA4	0.179693475
CDC25B	0.731391132
SLC4A11	0.662514627
ITPA	0.625676453
PRNP	0.208481908
ATRN	0.72829324
AP5S1	0.341067612
C20orf194	0.552349925
HSPA12B	0.622939706
CENPB	0.680596948
LRRN4	0.237914741
HAO1	0.349588096
TMEM230	0.306200892
MCM8	0.644423425
PLCB1	0.652402878
FERMT1	0.443419188
TMX4	0.198833391
C20orf196	0.146139458
PRND	0.146139458
CRLS1	0.266798615
BMP2	0.875350475
SLC23A2	0.563471615
PROKR2	0.296285838
RASSF2	0.598405361
PCNA	0.801950037
TRMT6	0.554481149
GPCPD1	0.638582647
CDS2	0.361898333
CHGB	0.123297259
PRNT	0.179693475
MKKS	0.497687757
BTBD3	0.476040453
SEL1L2	0.144167379
KIF16B	0.326814026
ESF1	0.696448743
SNAP25	0.782960892
FLRT3	0.767620981
NDUFAF5	0.196595117
LAMP5	0.361137003
ANKEF1	0.22862041
MACROD2	0.33108294
SLX4IP	0.146511853
SPTLC3	0.306420118
TASP1	0.72829324
PAK7	0.819463432
PLCB4	0.681530118
JAG1	0.824708164
ISM1	0.488553315
SNRPB2	0.806949258
RRBP1	0.54177779
SNX5	0.74495703
OVOL2	0.369302064
POLR3F	0.76454401
BANF2	0.170125708
RBBP9	0.368648678
SCP2D1	0.123297259
ZNF133	0.458788931
OTOR	0.325380534
SEC23B	0.332857996
BFSP1	0.455846608
CSRP2BP	0.352169782
DTD1	0.329177499
MGME1	0.206088737
PCSK2	0.767620981
DZANK1	0.196595117
SLC24A3	0.72829324
DSTN	0.768217027
C20orf26	0.33196339
RIN2	0.75617367
CST11	0.123297259
CD93	0.172807097
PAX1	0.65850538
NAA20	0.350882381
CST8	0.146139458
NXT1	0.422066718
CSTL1	0.111908376
SSTR4	0.311721981
NKX2-2	0.735812962
NKX2-4	0.651181638
RALGAPA2	0.544160545
GZF1	0.419174999
XRN2	0.652402878
CRNKL1	0.398393691
NAPB	0.672696948
SYNDIG1	0.60426259
GGTLC1	0.111908376
NANP	0.355335116
VSX1	0.208809972
CST9L	0.111908376
CST5	0.111908376
PYGB	0.492040008
ZNF337	0.196652114
CST1	0.111908376
CST2	0.111908376
CST9	0.111908376
GINS1	0.800218821
ENTPD6	0.24992983
APMAP	0.349588096
CST7	0.179693475
ABHD12	0.268651545
CST3	0.260900527
NINL	0.277367741
ACSS1	0.603037536
CST4	0.111908376
TTLL9	0.324783504
DUSP15	0.263322681
ID1	0.682712436
PDRG1	0.28195098
DEFB119	0.146139458
DEFB118	0.123297259
DEFB123	0.146139458
HM13	0.72829324
DEFB121	0.146139458
TPX2	0.792072892
DEFB116	0.123297259
REM1	0.275012761
COX4I2	0.243894026
DEFB124	0.152543604
MYLK2	0.578492701
FRG1B	0.186891869
FOXS1	0.146139458
DEFB115	0.146139458
BCL2L1	0.798489273
C20orf112	0.714798927
TM9SF4	0.672696948
PLAGL2	0.72829324
MAPRE1	0.824708164
ASXL1	0.214146644
XKR7	0.755424023
BPIFB6	0.146139458
KIF3B	0.601077437
SUN5	0.146139458
BPIFB3	0.198074892
COMMD7	0.250911236
BPIFB2	0.146139458
BPIFB4	0.207846448
POFUT1	0.714406371
BPIFA2	0.123297259
CCM2L	0.363577336
DNMT3B	0.770411849
BPIFA3	0.111908376
E2F1	0.831385493
ZNF341	0.540453374
BPIFB1	0.17343317
ASIP	0.19890669
NECAB3	0.682115436
BPIFA1	0.111908376
EIF2S2	0.802043378
CBFA2T2	0.782960892
MAP1LC3A	0.632829607
CHMP4B	0.786468923
C20orf144	0.237914741
SNTA1	0.852899194
ITCH	0.707033932
AHCY	0.513230145
CDK5RAP1	0.40724349
DYNLRB1	0.608066559
PXMP4	0.424688518
PIGU	0.529801667
RALY	0.824708164
ACTL10	0.208481908
GDF5	0.824708164
PROCR	0.221974075
FAM83C	0.170125708
GSS	0.443194807
TP53INP2	0.23504512
ERGIC3	0.638582647
ACSS2	0.515679121
TRPC4AP	0.774626613
EDEM2	0.614335716
MYH7B	0.781591654
GGT7	0.661956608
NCOA6	0.764716923
GDF5OS	0.23504512
CEP250	0.327572614
CPNE1	0.228539303
SPAG4	0.519549906
MMP24	0.693386316
EIF6	0.824708164
UQCC1	0.414402038
NFS1	0.597644687
ROMO1	0.59314847
DLGAP4	0.824708164
TGIF2-C20orf24	0.251804739
DSN1	0.123297259
SAMHD1	0.398381829
SOGA1	0.661956608
TGIF2	0.703149259
C20orf24	0.251804739
RBM12	0.412954688
SLA2	0.68064481
CNBD2	0.145488262
AAR2	0.196595117
EPB41L1	0.563471615
SCAND1	0.204157516
RBM39	0.738502383
TLDC2	0.198833391
MYL9	0.454938531
NDRG3	0.546999931
PHF20	0.708272398
RPN2	0.66579318
RPRD1B	0.672696948
RBL1	0.705665529
PPP1R16B	0.775084257
RALGAPB	0.767620981
LBP	0.111908376
TGM2	0.40724349
BLCAP	0.501431346
TTI1	0.576981902
GHRH	0.171636716
MANBAL	0.397666126
BPI	0.111908376
SRC	0.824708164
KIAA1755	0.152543604
ACTR5	0.571172059
NNAT	0.290747881
VSTM2L	0.370565355
CTNNBL1	0.749501348
TOX2	0.681348801
SGK2	0.250911236
L3MBTL1	0.636561334
LPIN3	0.234216228
GTSF1L	0.123297259
PTPRT	0.638582647
MYBL2	0.858686686
GDAP1L1	0.696930528
CHD6	0.672696948
EMILIN3	0.321632564
DHX35	0.426189721
JPH2	0.593943357
FAM83D	0.180262446
OSER1	0.394194305
TOP1	0.831385493
IFT52	0.322202206
ZHX3	0.670397639
PLCG1	0.705665529
SRSF6	0.782960892
SEMG1	0.1333047
PKIG	0.382602245
YWHAB	0.824708164
PABPC1L	0.591455102
ADA	0.250911236
WISP2	0.207279682
PI3	0.146139458
FITM2	0.335331529
SERINC3	0.529801667
WFDC5	0.256986439
KCNS1	0.669037879
RIMS4	0.767620981
R3HDML	0.341777653
TOMM34	0.716757655
STK4	0.75617367
KCNK15	0.369423717
TTPAL	0.653748095
WFDC12	0.146139458
HNF4A	0.819463432
SDC4	0.505683362
EPPIN	0.146139458
MATN4	0.398591101
SYS1	0.275877088
DBNDD2	0.146139458
WFDC10B	0.123297259
TP53TG5	0.123297259
SEMG2	0.1333047
PIGT	0.28195098
WFDC11	0.123297259
WFDC6	0.111908376
RBPJL	0.438828826
WFDC8	0.123297259
WFDC9	0.123297259
WFDC10A	0.123297259
SLPI	0.123297259
WFDC2	0.203408599
EPPIN-WFDC6	0.146139458
NCOA5	0.543296456
ZSWIM1	0.170125708
SLC12A5	0.80871886
PCIF1	0.672696948
DNTTIP1	0.606000781
ACOT8	0.349588096
ZSWIM3	0.241776288
WFDC13	0.123297259
WFDC3	0.123297259
SNX21	0.219123349
ZNF335	0.475502193
NEURL2	0.480083048
MMP9	0.38156563
SPATA25	0.247530133
CTSA	0.575333595
SPINT4	0.179693475
CD40	0.545987666
TNNC2	0.572540998
PLTP	0.610034525
UBE2C	0.681578875
SLC2A10	0.291101545
ZNFX1	0.638582647
ELMO2	0.647879779
EYA2	0.662739813
DDX27	0.705665529
TP53RK	0.642399788
CSE1L	0.782960892
ZNF334	0.111908376
KCNB1	0.728550792
ZMYND8	0.730775952
AL031666.2	0.146139458
STAU1	0.782960892
ARFGEF2	0.75617367
SLC13A3	0.658624232
SLC35C2	0.390232295
NCOA3	0.703963399
SULF2	0.638582647
PREX1	0.748882174
PARD6B	0.830027878
MOCS3	0.308604419
B4GALT5	0.646412015
RNF114	0.716405332
TMEM189-UBE2V1	0.508349061
PTGIS	0.306605697
UBE2V1	0.581228554
CEBPB	0.552730501
ATP9A	0.684573174
ADNP	0.591455102
DPM1	0.412954688
BCAS4	0.123297259
SLC9A8	0.54111129
FAM65C	0.146139458
KCNG1	0.528228641
TMEM189	0.508349061
PTPN1	0.684263945
NFATC2	0.806311309
SNAI1	0.798489273
SPATA2	0.689927042
AURKA	0.782960892
CASS4	0.40305236
FAM210B	0.17792584
SALL4	0.741464257
ZNF217	0.594074547
DOK5	0.749501348
CYP24A1	0.419170737
PFDN4	0.803914607
TFAP2C	0.852899194
RTFDC1	0.228539303
FAM209B	0.139342904
CSTF1	0.824708164
CBLN4	0.751845658
FAM209A	0.111908376
ZFP64	0.603034794
TSHZ2	0.543343067
MC3R	0.400384277
BCAS1	0.27013588
VAPB	0.710111797
C20orf85	0.179693475
BMP7	0.852899194
NELFCD	0.703963399
ZBP1	0.351719558
RAB22A	0.675461411
NPEPL1	0.284251481
CTCFL	0.280968875
SPO11	0.58540386
GNAS	0.703993857
PMEPA1	0.628975391
RBM38	0.579714477
PCK1	0.532363474
STX16	0.462469578
RAE1	0.802043378
CTSZ	0.196595117
APCDD1L	0.360969186
TAF4	0.736358047
TUBB1	0.724853635
HRH3	0.734542012
CDH26	0.146139458
FAM217B	0.123297259
SYCP2	0.621217608
ATP5E	0.38605544
MTG2	0.250911236
EDN3	0.449802697
SS18L1	0.653748095
SLMO2	0.332483917
OSBPL2	0.661472082
ZNF831	0.200087011
CDH4	0.624641776
PSMA7	0.824708164
PPP1R3D	0.490400255
PHACTR3	0.798033416
C20orf197	0.123297259
LSM14B	0.72829324
COL9A3	0.41324532
SLCO4A1	0.263579309
TCFL5	0.633837342
GATA5	0.548487306
C20orf166	0.152543604
BIRC7	0.389930636
MRGBP	0.782960892
LAMA5	0.68339467
GID8	0.672696948
SLC17A9	0.268348992
YTHDF1	0.672696948
CABLES2	0.308604419
NTSR1	0.239198908
BHLHE23	0.459433138
RBBP8NL	0.233368546
DIDO1	0.526653647
ADRM1	0.809293807
RPS21	0.398944288
OGFR	0.280968875
STMN3	0.398944288
LIME1	0.139342904
CHRNA4	0.538465023
KCNQ2	0.875350475
SRMS	0.288606137
HELZ2	0.27013588
PPDPF	0.169639766
ZBTB46	0.806020379
EEF1A2	0.850637853
COL20A1	0.207279682
RTEL1	0.27013588
C20orf195	0.170125708
GMEB2	0.672696948
ARFGAP1	0.556884825
SLC2A4RG	0.146139458
NKAIN4	0.459625274
ARFRP1	0.50664252
TNFRSF6B	0.25763756
ZGPAT	0.146139458
PTK6	0.424961537
ABHD16B	0.272162974
TCEA2	0.749744654
RGS19	0.774626613
SAMD10	0.34581849
TPD52L2	0.422697425
OPRL1	0.537645996
DNAJC5	0.765388608
MYT1	0.754541934
C20orf201	0.285495073
ZNF512B	0.752204061
UCKL1	0.319022149
NPBWR2	0.255673796
PRPF6	0.705665529
PCMTD2	0.603034794
POTED	0.25535503
CHODL	0.238498077
LIPI	0.111908376
TPTE	0.111908376
CXADR	0.517733872
NRIP1	0.762403488
RBM11	0.123297259
C21orf91	0.349588096
JAM2	0.465936869
HSPA13	0.28195098
TMPRSS15	0.146139458
USP25	0.708272398
SAMSN1	0.289447784
MRPL39	0.195770636
BTG3	0.370007098
ATP5J	0.507143617
NCAM2	0.554481149
CLDN17	0.170125708
KRTAP26-1	0.123297259
CLDN8	0.247530133
ADAMTS1	0.792615056
GRIK1-AS2	0.146139458
RWDD2B	0.149800971
N6AMT1	0.291500628
LTN1	0.476227701
BACH1	0.722077608
GRIK1	0.602114379
KRTAP27-1	0.123297259
CCT8	0.831385493
KRTAP24-1	0.123297259
MAP3K7CL	0.123297259
GABPA	0.782960892
USP16	0.636561334
CYYR1	0.231108725
ADAMTS5	0.715512335
APP	0.718180001
KRTAP13-1	0.111908376
KRTAP13-3	0.111908376
KRTAP20-1	0.123297259
KRTAP19-4	0.146139458
KRTAP13-4	0.111908376
KRTAP6-3	0.123297259
KRTAP19-5	0.146139458
KRTAP6-1	0.146139458
KRTAP19-1	0.146139458
KRTAP19-3	0.146139458
KRTAP19-7	0.123297259
KRTAP15-1	0.123297259
KRTAP19-6	0.146139458
KRTAP13-2	0.111908376
KRTAP6-2	0.146139458
KRTAP19-2	0.146139458
KRTAP22-1	0.146139458
KRTAP23-1	0.123297259
SYNJ1	0.685284317
TIAM1	0.789748371
EVA1C	0.575248539
MIS18A	0.550606132
KRTAP11-1	0.170125708
KRTAP8-1	0.144167379
MRAP	0.146139458
HUNK	0.748812795
KRTAP19-8	0.146139458
KRTAP21-2	0.146139458
KRTAP21-1	0.146139458
KRTAP20-2	0.146139458
SCAF4	0.661956608
TCP10L	0.111908376
SOD1	0.64664197
C21orf59	0.168193251
MRPS6	0.25266099
OLIG1	0.366955459
CRYZL1	0.426189721
DNAJC28	0.14374274
IL10RB	0.139342904
TMEM50B	0.444217145
IFNAR1	0.671574891
SON	0.484736234
IFNGR2	0.545987666
SLC5A3	0.506795704
DONSON	0.228539303
PAXBP1	0.767620981
GART	0.463452131
IFNAR2	0.53944236
C21orf62	0.123297259
ITSN1	0.75617367
OLIG2	0.576954365
ATP5O	0.518653154
RIPPLY3	0.152543604
SMIM11	0.144167379
CBR1	0.1311391
RCAN1	0.644865394
SETD4	0.232792497
CLIC6	0.247176453
MORC3	0.716944396
CBR3	0.1311391
KCNE1	0.396258533
CLDN14	0.407558084
KCNE2	0.429666907
DOPEY2	0.477897435
SIM2	0.758486152
AP000695.1	0.146139458
CHAF1B	0.773326337
HLCS	0.416657716
RUNX1	0.831385493
KCNJ6	0.724559009
ETS2	0.774626613
KCNJ15	0.506757498
DSCR4	0.146139458
PSMG1	0.660929263
DSCR3	0.716944396
WRB	0.397666126
PIGP	0.215832233
B3GALT5	0.18980889
BRWD1	0.61401242
DYRK1A	0.738502383
LCA5L	0.123297259
ERG	0.850708902
IGSF5	0.146511853
PCP4	0.277824163
HMGN1	0.628632843
TTC3	0.333875597
SH3BGR	0.123297259
UMODL1	0.152543604
TFF2	0.144167379
PRDM15	0.458231062
TMPRSS2	0.588878572
ABCG1	0.622939706
BACE2	0.767620981
DSCAM	0.774626613
MX2	0.171636716
MX1	0.29756096
C21orf128	0.123297259
RIPK4	0.681530118
ZBTB21	0.529801667
C2CD2	0.348484725
FAM3B	0.167412758
UBASH3A	0.541262329
TMPRSS3	0.341674238
TFF3	0.123297259
SLC37A1	0.592148542
TFF1	0.275872409
RSPH1	0.204680309
RRP1B	0.620291591
SIK1	0.704433322
CRYAA	0.502599657
CSTB	0.307028621
RRP1	0.531125307
U2AF1	0.747748911
TRAPPC10	0.579714477
C21orf33	0.294196963
PKNOX1	0.653748095
ICOSLG	0.247034907
AGPAT3	0.748812795
HSF2BP	0.395618469
NDUFV3	0.123297259
PDXK	0.72829324
PWP2	0.611052096
PDE9A	0.584971249
CBS	0.693781972
WDR4	0.19959332
KRTAP10-3	0.111908376
KRTAP10-8	0.111908376
AIRE	0.437667578
KRTAP10-7	0.186891869
TSPEAR	0.263579309
TRPM2	0.341777653
PFKL	0.533326328
KRTAP10-11	0.111908376
DNMT3L	0.340754777
KRTAP10-2	0.111908376
KRTAP10-10	0.111908376
KRTAP10-5	0.111908376
KRTAP10-1	0.111908376
KRTAP10-9	0.158249199
KRTAP10-6	0.186891869
C21orf2	0.146139458
KRTAP10-4	0.186891869
LRRC3	0.231108725
ADARB1	0.72829324
ITGB2	0.599483192
COL6A1	0.716718316
POFUT2	0.488307536
FAM207A	0.146139458
PTTG1IP	0.674811602
SUMO3	0.628125131
KRTAP12-2	0.111908376
KRTAP10-12	0.138881207
KRTAP12-3	0.111908376
UBE2G2	0.830946863
SLC19A1	0.310884565
KRTAP12-4	0.146139458
PCBP3	0.745343864
COL18A1	0.478097498
COL6A2	0.591144443
KRTAP12-1	0.139342904
YBEY	0.215832233
MCM3AP	0.755889118
DIP2A	0.575333595
S100B	0.720605195
PCNT	0.519197166
SPATC1L	0.207846448
LSS	0.603037536
PRMT2	0.774626613
C21orf58	0.123297259
FTCD	0.170125708
USP18	0.518653154
BID	0.39768368
PEX26	0.503743052
IL17RA	0.27013588
XKR3	0.186891869
CCT8L2	0.316767782
MICAL3	0.351772279
SLC25A18	0.267443687
BCL2L13	0.229343519
CECR5	0.123297259
TUBA8	0.527515531
CECR1	0.186852723
ATP6V1E1	0.549660087
OR11H1	0.25535503
GAB4	0.111908376
TSSK2	0.208481908
DGCR2	0.241145134
CLTCL1	0.218534321
TBX1	0.80871886
GSC2	0.219635889
CLDN5	0.492925853
Sep-05	0.881716847
DGCR6	0.146139458
HIRA	0.816371083
GP1BB	0.553378105
C22orf29	0.123297259
SLC25A1	0.75986892
PRODH	0.239198908
UFD1L	0.774626613
DGCR14	0.589792252
TXNRD2	0.291848779
CDC45	0.800218821
MRPL40	0.586529851
C22orf39	0.146139458
GNB1L	0.167412758
DGCR6L	0.171636716
PI4KA	0.636561334
ARVCF	0.713784814
RANBP1	0.744492769
TRMT2A	0.228539303
DGCR8	0.774626613
SERPIND1	0.250911236
COMT	0.196595117
ZNF74	0.274280727
KLHL22	0.850708902
AIFM3	0.408489227
ZDHHC8	0.72829324
RTN4R	0.586424589
TANGO2	0.238498077
CRKL	0.848568261
SNAP29	0.581739604
MED15	0.75617367
VPREB1	0.111908376
THAP7	0.557006776
LZTR1	0.411230862
GGT2	0.290178984
PPIL2	0.625414073
YDJC	0.354114771
PPM1F	0.54977423
CCDC116	0.123297259
SLC7A4	0.299066812
HIC2	0.767620981
TOP3B	0.703963399
SDF2L1	0.572527647
YPEL1	0.528228641
P2RX6	0.179693475
MAPK1	0.782960892
UBE2L3	0.686868429
PRAME	0.178924084
BCR	0.816371083
MMP11	0.342541873
ZNF280A	0.111908376
C22orf43	0.146139458
IGLL1	0.111908376
ZNF280B	0.193952069
GNAZ	0.767620981
RGL4	0.252101153
CHCHD10	0.205308586
RTDR1	0.169639766
SMARCB1	0.816371083
C22orf15	0.123297259
GGTLC2	0.186891869
AP000349.1	0.146139458
RAB36	0.207913831
ZNF70	0.198080674
VPREB3	0.146139458
FAM211B	0.215832233
SUSD2	0.267443687
GGT1	0.380376667
DDT	0.111908376
SLC2A11	0.146139458
UPB1	0.513743401
PIWIL3	0.111908376
AP000350.4	0.146139458
GGT5	0.198833391
MIF	0.803914607
CABIN1	0.705665529
GSTT2	0.237914741
DERL3	0.625676453
GSTT1	0.375013441
GUCD1	0.239817828
GSTT2B	0.237914741
DDTL	0.111908376
SNRPD3	0.782960892
ADORA2A	0.57684207
SPECC1L	0.332020491
SEZ6L	0.489158541
ASPHD2	0.739938915
HPS4	0.145488262
TFIP11	0.575333595
CRYBB2	0.699412525
SGSM1	0.638582647
TMEM211	0.146139458
CRYBA4	0.300067365
CRYBB1	0.300877631
ADRBK2	0.665988863
LRP5L	0.111908376
CRYBB3	0.284251481
CHEK2	0.674636364
TPST2	0.59314847
PITPNB	0.72829324
MYO18B	0.357635289
SRRD	0.146139458
HSCB	0.146139458
C22orf31	0.123297259
NIPSNAP1	0.661956608
RHBDD3	0.146139458
NEFH	0.327577889
RFPL1	0.111908376
EMID1	0.422169268
XBP1	0.725027502
KREMEN1	0.737545311
AP1B1	0.735656083
RASL10A	0.573740065
GAS2L1	0.61672318
UQCR10	0.51777178
ZMAT5	0.394304127
THOC5	0.636561334
NF2	0.824708164
CCDC117	0.245346934
CABP7	0.748623252
ZNRF3	0.661956608
EWSR1	0.782960892
SLC35E4	0.382602245
RNF215	0.344123155
DUSP18	0.247530133
TBC1D10A	0.481146038
MTMR3	0.553196192
SEC14L2	0.39573288
PES1	0.764716923
TCN2	0.54232949
MTFP1	0.231108725
LIF	0.611093283
SEC14L4	0.258751601
SEC14L3	0.247530133
GATSL3	0.661956608
GAL3ST1	0.565978169
CCDC157	0.123297259
ASCC2	0.427630723
SEC14L6	0.138881207
OSM	0.315066546
SF3A1	0.782960892
HORMAD2	0.246643037
C22orf24	0.123297259
EIF4ENIF1	0.801729143
SMTN	0.49704662
MORC2	0.625946879
PLA2G3	0.111908376
DRG1	0.833167911
LIMK2	0.75617367
SFI1	0.424505442
INPP5J	0.229989916
OSBP2	0.732804
PISD	0.587976456
SELM	0.239198908
RNF185	0.661967754
YWHAH	0.799537539
PRR14L	0.545987666
DEPDC5	0.596810639
SLC5A1	0.684255004
PATZ1	0.75986892
PIK3IP1	0.231108725
RTCB	0.75617367
TOM1	0.742873371
MCM5	0.731391132
BPIFC	0.17343317
MB	0.219123349
SYN3	0.52663362
HMOX1	0.583385944
TIMP3	0.554617405
C22orf42	0.146139458
FBXO7	0.614043057
RFPL2	0.171650141
APOL6	0.111908376
HMGXB4	0.544098616
RASD2	0.648187459
LARGE	0.640723467
RFPL3	0.111908376
ISX	0.146139458
RFPL3S	0.146139458
SLC5A4	0.146139458
TXN2	0.219123349
NCF4	0.14374274
APOL5	0.111908376
TMPRSS6	0.586595297
MYH9	0.824708164
APOL2	0.111908376
KCTD17	0.338559121
IFT27	0.250911236
APOL1	0.111908376
APOL4	0.111908376
CACNG2	0.78311038
CSF2RB	0.429466158
